symbol,direction,entry_time,exit_time,entry_price,exit_price,z_at_entry,spy_z_at_entry,outperformance_at_entry,avg_move,qty,hold_hours,minutes_since_open,exit_reason
T,Short,2021-12-02T15:10:00+00:00,2021-12-02T20:45:00+00:00,17.2100,17.4600,4.3121,1.3087,3.0035,0.0050,-1040.00,5.5833,40,eod
ADBE,Short,2021-12-03T15:00:00+00:00,2021-12-03T20:45:00+00:00,625.3300,608.6900,-5.4955,-3.3471,-2.1484,0.0091,-28.00,5.7500,30,eod
HD,Short,2021-12-03T15:00:00+00:00,2021-12-03T20:45:00+00:00,412.6500,405.5600,0.0616,-3.3471,3.4087,0.0051,-43.00,5.7500,30,eod
UNH,Long,2021-12-03T15:00:00+00:00,2021-12-03T20:45:00+00:00,451.2300,447.2600,-0.5538,-3.3471,2.7933,0.0045,39.00,5.7500,30,eod
NFLX,Long,2021-12-06T15:00:00+00:00,2021-12-06T15:35:00+00:00,61.3900,60.9800,2.9493,0.1029,2.8464,0.0068,294.00,0.5833,30,reversal
TXN,Long,2021-12-06T15:10:00+00:00,2021-12-06T20:45:00+00:00,190.3900,194.4900,-1.7222,1.6172,-3.3394,0.0075,94.00,5.5833,40,eod
PFE,Short,2021-12-06T15:00:00+00:00,2021-12-06T20:45:00+00:00,52.6600,51.4800,-1.9761,0.1029,-2.0790,0.0076,-343.00,5.7500,30,eod
PFE,Long,2021-12-07T15:00:00+00:00,2021-12-07T17:25:00+00:00,51.7300,51.4400,2.0795,0.8872,1.1924,0.0084,353.00,2.4167,30,reversal
NFLX,Short,2021-12-07T15:00:00+00:00,2021-12-07T19:20:00+00:00,61.3800,62.7600,-1.1040,0.8872,-1.9912,0.0069,-297.00,4.3333,30,reversal
T,Long,2021-12-08T15:00:00+00:00,2021-12-08T15:25:00+00:00,17.6400,17.5300,1.3823,-0.0786,1.4610,0.0050,1025.00,0.4167,30,reversal
PFE,Short,2021-12-08T15:00:00+00:00,2021-12-08T20:45:00+00:00,51.0700,51.4100,-2.1595,-0.0786,-2.0809,0.0097,-354.00,5.7500,30,eod
AMD,Short,2021-12-09T15:10:00+00:00,2021-12-09T20:45:00+00:00,143.1800,138.9900,-2.1755,-0.8193,-1.3561,0.0104,-125.00,5.5833,40,eod
BAC,Long,2021-12-09T15:00:00+00:00,2021-12-09T20:45:00+00:00,44.3800,44.5400,1.9684,-0.4122,2.3807,0.0060,405.00,5.7500,30,eod
AVGO,Short,2021-12-10T15:00:00+00:00,2021-12-10T15:45:00+00:00,63.7500,62.3400,2.0980,-0.9440,3.0421,0.0069,-285.00,0.7500,30,reversal
AMZN,Short,2021-12-10T15:00:00+00:00,2021-12-10T20:45:00+00:00,173.0400,171.8000,-2.5282,-0.9440,-1.5841,0.0051,-105.00,5.7500,30,eod
PFE,Long,2021-12-10T15:00:00+00:00,2021-12-10T20:45:00+00:00,52.4100,52.7600,1.6453,-0.9440,2.5893,0.0104,346.00,5.7500,30,eod
T,Short,2021-12-13T15:00:00+00:00,2021-12-13T16:15:00+00:00,16.8400,16.9100,-2.1324,-0.2418,-1.8906,0.0055,-1090.00,1.2500,30,reversal
META,Long,2021-12-13T15:00:00+00:00,2021-12-13T20:45:00+00:00,337.6000,336.2700,2.3275,-0.2418,2.5693,0.0095,54.00,5.7500,30,eod
META,Short,2021-12-13T15:05:00+00:00,2021-12-13T20:45:00+00:00,340.1300,336.2700,3.0667,-0.1255,3.1923,0.0097,-54.00,5.6667,35,eod
MSFT,Short,2021-12-14T15:00:00+00:00,2021-12-14T20:45:00+00:00,329.3000,328.2500,-2.3719,-0.2805,-2.0914,0.0054,-55.00,5.7500,30,eod
BAC,Long,2021-12-14T15:00:00+00:00,2021-12-14T20:45:00+00:00,44.4500,44.2500,2.1203,-0.2805,2.4009,0.0069,414.00,5.7500,30,eod
PFE,Long,2021-12-15T15:00:00+00:00,2021-12-15T20:35:00+00:00,57.2000,58.6900,1.0098,-0.2783,1.2881,0.0121,321.00,5.5833,30,reversal
SBUX,Short,2021-12-15T15:00:00+00:00,2021-12-15T20:45:00+00:00,113.7000,114.5100,-2.1721,-0.2783,-1.8939,0.0054,-161.00,5.7500,30,eod
SBUX,Long,2021-12-15T15:35:00+00:00,2021-12-15T20:45:00+00:00,113.2700,114.5100,-2.8688,0.3996,-3.2684,0.0054,162.00,5.1667,65,eod
LLY,Short,2021-12-15T15:00:00+00:00,2021-12-15T20:45:00+00:00,267.4300,274.4300,4.3931,-0.2783,4.6714,0.0084,-68.00,5.7500,30,eod
AAPL,Short,2021-12-16T15:55:00+00:00,2021-12-16T17:10:00+00:00,175.7800,174.8600,-2.6015,-1.5855,-1.0161,0.0107,-104.00,1.2500,85,reversal
CAT,Long,2021-12-16T15:00:00+00:00,2021-12-16T20:45:00+00:00,206.5500,205.8400,0.6966,-2.3007,2.9973,0.0062,89.00,5.7500,30,eod
T,Short,2021-12-16T15:00:00+00:00,2021-12-16T20:45:00+00:00,17.6800,17.9100,3.3710,-2.3007,5.6717,0.0065,-1044.00,5.7500,30,eod
AVGO,Long,2021-12-17T15:00:00+00:00,2021-12-17T20:45:00+00:00,62.6300,63.8500,1.7834,0.0593,1.7242,0.0066,293.00,5.7500,30,eod
SBUX,Short,2021-12-17T15:00:00+00:00,2021-12-17T20:45:00+00:00,109.6500,108.5000,-2.4129,0.0593,-2.4721,0.0063,-167.00,5.7500,30,eod
SBUX,Long,2021-12-17T15:25:00+00:00,2021-12-17T20:45:00+00:00,108.2500,108.5000,-3.7853,-0.4550,-3.3303,0.0073,170.00,5.3333,55,eod
UNH,Short,2021-12-20T15:00:00+00:00,2021-12-20T17:15:00+00:00,476.5400,481.2700,-2.0667,0.2622,-2.3289,0.0046,-38.00,2.2500,30,reversal
NFLX,Long,2021-12-20T15:00:00+00:00,2021-12-20T20:45:00+00:00,59.7500,59.2400,2.7210,0.2622,2.4589,0.0075,310.00,5.7500,30,eod
DE,Long,2021-12-21T15:00:00+00:00,2021-12-21T20:45:00+00:00,345.5000,348.6800,1.0049,-1.5006,2.5055,0.0061,53.00,5.7500,30,eod
GE,Short,2021-12-21T15:00:00+00:00,2021-12-21T20:45:00+00:00,58.0000,57.6600,1.9520,-1.5006,3.4526,0.0094,-317.00,5.7500,30,eod
HD,Short,2021-12-21T15:00:00+00:00,2021-12-21T20:45:00+00:00,385.2700,388.8500,-2.8790,-1.5006,-1.3784,0.0056,-47.00,5.7500,30,eod
BAC,Long,2021-12-22T15:00:00+00:00,2021-12-22T15:40:00+00:00,44.5000,44.4800,1.4471,0.3499,1.0972,0.0067,414.00,0.6667,30,reversal
MU,Short,2021-12-22T15:00:00+00:00,2021-12-22T20:45:00+00:00,89.2400,89.9000,-1.3865,0.3499,-1.7364,0.0063,-206.00,5.7500,30,eod
NKE,Long,2021-12-22T16:20:00+00:00,2021-12-22T20:45:00+00:00,165.3500,165.5000,-1.6583,1.3494,-3.0076,0.0097,111.00,4.4167,110,eod
MU,Short,2021-12-23T15:00:00+00:00,2021-12-23T20:45:00+00:00,93.6300,94.6600,3.5411,0.3511,3.1900,0.0077,-196.00,5.7500,30,eod
CAT,Long,2021-12-23T15:00:00+00:00,2021-12-23T20:45:00+00:00,206.6100,206.7400,2.1071,0.3511,1.7560,0.0046,88.00,5.7500,30,eod
JPM,Short,2021-12-23T15:00:00+00:00,2021-12-23T20:45:00+00:00,157.7000,157.5100,-0.9106,0.3511,-1.2617,0.0053,-116.00,5.7500,30,eod
AMD,Long,2021-12-27T15:00:00+00:00,2021-12-27T20:45:00+00:00,151.5500,154.0500,2.1798,0.9554,1.2244,0.0103,120.00,5.7500,30,eod
PYPL,Short,2021-12-27T15:00:00+00:00,2021-12-27T20:45:00+00:00,191.8100,191.6300,-1.5697,0.9554,-2.5251,0.0068,-95.00,5.7500,30,eod
SBUX,Long,2021-12-28T15:00:00+00:00,2021-12-28T20:45:00+00:00,115.5200,115.7300,1.5903,0.1474,1.4429,0.0052,159.00,5.7500,30,eod
PFE,Short,2021-12-28T15:00:00+00:00,2021-12-28T20:45:00+00:00,58.1200,58.0400,-1.4229,0.1474,-1.5703,0.0146,-316.00,5.7500,30,eod
DIS,Short,2021-12-28T15:00:00+00:00,2021-12-28T20:45:00+00:00,156.4900,155.4500,3.2119,0.1474,3.0645,0.0060,-117.00,5.7500,30,eod
NFLX,Short,2021-12-29T15:00:00+00:00,2021-12-29T15:15:00+00:00,60.6400,60.6800,-1.9639,-0.7587,-1.2052,0.0056,-304.00,0.2500,30,reversal
NKE,Long,2021-12-29T15:00:00+00:00,2021-12-29T20:45:00+00:00,168.7000,169.0300,1.4451,-0.7587,2.2039,0.0046,109.00,5.7500,30,eod
ADBE,Long,2021-12-30T15:35:00+00:00,2021-12-30T20:45:00+00:00,574.6700,570.0600,1.5761,0.4850,1.0911,0.0077,32.00,5.1667,65,eod
LIN,Short,2021-12-30T15:00:00+00:00,2021-12-30T20:45:00+00:00,344.2200,345.0600,-1.9947,0.1381,-2.1328,0.0026,-53.00,5.7500,30,eod
GS,Short,2021-12-31T16:00:00+00:00,2021-12-31T20:45:00+00:00,381.0300,383.1100,-1.9562,-0.8465,-1.1097,0.0075,-48.00,4.7500,90,eod
PFE,Long,2021-12-31T15:00:00+00:00,2021-12-31T20:45:00+00:00,59.2900,59.1700,0.7464,-2.0264,2.7728,0.0130,309.00,5.7500,30,eod
MSFT,Short,2022-01-03T15:00:00+00:00,2022-01-03T20:45:00+00:00,330.6500,334.1600,-3.1245,-1.6251,-1.4994,0.0058,-55.00,5.7500,30,eod
XOM,Short,2022-01-03T15:00:00+00:00,2022-01-03T20:45:00+00:00,62.7100,63.5700,2.6401,-1.6251,4.2651,0.0065,-291.00,5.7500,30,eod
LIN,Long,2022-01-03T15:50:00+00:00,2022-01-03T20:45:00+00:00,340.8800,338.9000,-3.5129,-0.0759,-3.4370,0.0043,53.00,4.9167,80,eod
BAC,Long,2022-01-03T15:00:00+00:00,2022-01-03T20:45:00+00:00,45.7800,46.1500,1.3662,-1.6251,2.9913,0.0055,399.00,5.7500,30,eod
PFE,Short,2022-01-04T15:05:00+00:00,2022-01-04T15:40:00+00:00,54.3900,54.4600,-2.3138,-1.2787,-1.0351,0.0126,-333.00,0.5833,35,reversal
SLB,Long,2022-01-04T15:00:00+00:00,2022-01-04T20:45:00+00:00,32.8500,33.2600,1.4804,-1.4860,2.9664,0.0087,552.00,5.7500,30,eod
DE,Short,2022-01-04T15:00:00+00:00,2022-01-04T20:45:00+00:00,364.3100,371.4300,4.3040,-1.4860,5.7899,0.0047,-49.00,5.7500,30,eod
UNH,Long,2022-01-04T18:15:00+00:00,2022-01-04T20:45:00+00:00,491.7700,492.8000,-5.9947,-2.6759,-3.3189,0.0037,36.00,2.5000,225,eod
QCOM,Short,2022-01-05T15:10:00+00:00,2022-01-05T20:45:00+00:00,190.7300,187.5500,4.0520,1.0141,3.0379,0.0066,-94.00,5.5833,40,eod
DE,Long,2022-01-05T15:00:00+00:00,2022-01-05T20:45:00+00:00,381.7100,372.3200,2.9050,1.7111,1.1938,0.0058,47.00,5.7500,30,eod
GE,Short,2022-01-05T15:00:00+00:00,2022-01-05T20:45:00+00:00,62.4500,61.8900,-1.1884,1.7111,-2.8995,0.0075,-289.00,5.7500,30,eod
SBUX,Long,2022-01-05T15:00:00+00:00,2022-01-05T20:45:00+00:00,113.0600,110.6400,-1.9854,1.7111,-3.6966,0.0063,159.00,5.7500,30,eod
BAC,Long,2022-01-06T15:00:00+00:00,2022-01-06T15:25:00+00:00,47.7900,47.3600,0.4334,-2.5382,2.9716,0.0048,375.00,0.4167,30,reversal
UNH,Short,2022-01-06T15:00:00+00:00,2022-01-06T18:20:00+00:00,480.5300,478.0700,1.1689,-2.5382,3.7071,0.0046,-37.00,3.3333,30,reversal
GS,Short,2022-01-06T15:10:00+00:00,2022-01-06T20:45:00+00:00,388.5600,396.7300,-3.5651,-1.9569,-1.6081,0.0073,-46.00,5.5833,40,eod
GS,Long,2022-01-06T15:30:00+00:00,2022-01-06T20:45:00+00:00,389.4500,396.7300,-3.1445,0.2898,-3.4343,0.0075,45.00,5.2500,60,eod
AVGO,Short,2022-01-07T15:00:00+00:00,2022-01-07T15:55:00+00:00,63.0600,62.3700,-1.5896,0.7672,-2.3568,0.0053,-285.00,0.9167,30,reversal
UNH,Long,2022-01-07T15:10:00+00:00,2022-01-07T19:25:00+00:00,457.2900,460.4600,-2.8992,0.1599,-3.0591,0.0053,39.00,4.2500,40,reversal
T,Short,2022-01-07T15:25:00+00:00,2022-01-07T20:45:00+00:00,19.9600,19.8500,2.4463,-0.8668,3.3131,0.0067,-897.00,5.3333,55,eod
COIN,Long,2022-01-07T15:00:00+00:00,2022-01-07T20:45:00+00:00,235.2100,232.4700,2.2661,0.7672,1.4989,0.0075,76.00,5.7500,30,eod
TSLA,Long,2022-01-10T15:00:00+00:00,2022-01-10T20:45:00+00:00,329.6800,350.1400,0.4547,-1.7923,2.2470,0.0117,54.00,5.7500,30,eod
TSLA,Short,2022-01-10T15:10:00+00:00,2022-01-10T20:45:00+00:00,332.9900,350.1400,1.1241,-1.8914,3.0155,0.0137,-54.00,5.5833,40,eod
GE,Long,2022-01-10T18:20:00+00:00,2022-01-10T20:45:00+00:00,61.8400,61.6600,-2.7581,0.4159,-3.1740,0.0076,289.00,2.4167,230,eod
SCHW,Short,2022-01-10T15:00:00+00:00,2022-01-10T20:45:00+00:00,89.7900,91.0000,-3.5349,-1.7923,-1.7427,0.0052,-200.00,5.7500,30,eod
QCOM,Long,2022-01-11T15:00:00+00:00,2022-01-11T16:20:00+00:00,180.9100,181.8100,2.5026,1.4671,1.0356,0.0079,97.00,1.3333,30,reversal
CAT,Long,2022-01-11T15:00:00+00:00,2022-01-11T20:45:00+00:00,218.0000,219.9300,-2.3971,1.4671,-3.8641,0.0054,81.00,5.7500,30,eod
LIN,Short,2022-01-11T15:00:00+00:00,2022-01-11T20:45:00+00:00,332.5300,334.9000,-1.5065,1.4671,-2.9736,0.0034,-53.00,5.7500,30,eod
PYPL,Short,2022-01-12T15:00:00+00:00,2022-01-12T16:10:00+00:00,187.4800,186.5700,-1.9516,-0.5194,-1.4322,0.0082,-94.00,1.1667,30,reversal
JPM,Long,2022-01-12T15:00:00+00:00,2022-01-12T20:45:00+00:00,168.8100,168.1400,1.3531,-0.5194,1.8725,0.0045,104.00,5.7500,30,eod
PFE,Short,2022-01-12T15:50:00+00:00,2022-01-12T20:45:00+00:00,56.7300,56.6100,1.4790,-1.6780,3.1570,0.0091,-312.00,4.9167,80,eod
UNH,Short,2022-01-13T15:00:00+00:00,2022-01-13T15:35:00+00:00,469.8300,470.3300,-1.9677,-0.7125,-1.2553,0.0046,-37.00,0.5833,30,reversal
GE,Long,2022-01-13T15:00:00+00:00,2022-01-13T20:45:00+00:00,64.2100,63.6100,2.2129,-0.7125,2.9254,0.0054,275.00,5.7500,30,eod
GE,Short,2022-01-13T15:05:00+00:00,2022-01-13T20:45:00+00:00,64.2800,63.6100,2.6214,-0.9512,3.5726,0.0050,-275.00,5.6667,35,eod
GOOGL,Long,2022-01-14T15:00:00+00:00,2022-01-14T19:40:00+00:00,139.8900,139.3500,2.9604,1.3333,1.6272,0.0039,126.00,4.6667,30,reversal
LLY,Short,2022-01-14T15:00:00+00:00,2022-01-14T20:45:00+00:00,246.5800,243.5000,-1.4861,1.3333,-2.8194,0.0061,-71.00,5.7500,30,eod
LLY,Long,2022-01-14T15:05:00+00:00,2022-01-14T20:45:00+00:00,246.9600,243.5000,-1.1802,1.8403,-3.0205,0.0064,71.00,5.6667,35,eod
T,Short,2022-01-18T15:00:00+00:00,2022-01-18T19:30:00+00:00,20.4400,20.6600,-1.8695,0.7616,-2.6311,0.0065,-860.00,4.5000,30,reversal
FCX,Long,2022-01-18T15:05:00+00:00,2022-01-18T20:45:00+00:00,45.8800,44.2500,4.6293,1.7951,2.8342,0.0111,383.00,5.6667,35,eod
FCX,Short,2022-01-18T15:00:00+00:00,2022-01-18T20:45:00+00:00,45.7800,44.2500,4.5708,0.7616,3.8091,0.0107,-384.00,5.7500,30,eod
JPM,Long,2022-01-18T15:00:00+00:00,2022-01-18T20:45:00+00:00,152.9600,150.8600,-2.2686,0.7616,-3.0302,0.0057,115.00,5.7500,30,eod
COP,Short,2022-01-19T15:00:00+00:00,2022-01-19T15:50:00+00:00,86.2700,86.7800,-1.5604,1.3541,-2.9145,0.0092,-199.00,0.8333,30,reversal
MSFT,Long,2022-01-19T15:00:00+00:00,2022-01-19T20:45:00+00:00,312.6800,306.0100,3.0262,1.3541,1.6721,0.0073,55.00,5.7500,30,eod
BAC,Long,2022-01-19T15:00:00+00:00,2022-01-19T20:45:00+00:00,47.2100,46.7500,-2.3783,1.3541,-3.7324,0.0075,364.00,5.7500,30,eod
LLY,Short,2022-01-19T16:20:00+00:00,2022-01-19T20:45:00+00:00,249.3900,245.5100,1.3475,-1.7216,3.0690,0.0071,-68.00,4.4167,110,eod
CAT,Short,2022-01-20T15:00:00+00:00,2022-01-20T17:55:00+00:00,218.1800,221.4600,-1.2835,1.1410,-2.4246,0.0071,-78.00,2.9167,30,reversal
GS,Long,2022-01-20T15:00:00+00:00,2022-01-20T20:45:00+00:00,352.7500,349.3500,2.4859,1.1410,1.3449,0.0069,48.00,5.7500,30,eod
LOW,Long,2022-01-20T17:30:00+00:00,2022-01-20T20:45:00+00:00,231.9200,224.2500,-2.0762,1.0313,-3.1075,0.0082,73.00,3.2500,180,eod
PFE,Short,2022-01-20T19:45:00+00:00,2022-01-20T20:45:00+00:00,54.2000,54.1100,2.2633,-0.8199,3.0832,0.0081,-311.00,1.0000,315,eod
NFLX,Short,2022-01-21T15:00:00+00:00,2022-01-21T16:45:00+00:00,38.7700,40.1000,-4.1604,-2.2982,-1.8623,0.0077,-431.00,1.7500,30,reversal
GE,Long,2022-01-21T15:00:00+00:00,2022-01-21T20:45:00+00:00,60.5400,60.2300,0.4360,-2.2982,2.7342,0.0057,276.00,5.7500,30,eod
SBUX,Short,2022-01-21T15:00:00+00:00,2022-01-21T20:45:00+00:00,97.0300,96.7000,1.8051,-2.2982,4.1033,0.0042,-172.00,5.7500,30,eod
COIN,Long,2022-01-21T15:00:00+00:00,2022-01-21T20:45:00+00:00,192.7700,194.3700,-5.4233,-2.2982,-3.1251,0.0146,86.00,5.7500,30,eod
LIN,Short,2022-01-24T15:00:00+00:00,2022-01-24T16:50:00+00:00,309.3300,305.7300,-3.0190,-1.3302,-1.6888,0.0044,-53.00,1.8333,30,reversal
NFLX,Long,2022-01-24T15:00:00+00:00,2022-01-24T18:45:00+00:00,36.6300,37.6100,-4.4971,-1.3302,-3.1669,0.0100,452.00,3.7500,30,reversal
QCOM,Long,2022-01-24T15:00:00+00:00,2022-01-24T20:45:00+00:00,163.0000,169.1800,0.7808,-1.3302,2.1109,0.0089,101.00,5.7500,30,eod
HD,Short,2022-01-24T15:00:00+00:00,2022-01-24T20:45:00+00:00,348.7200,362.3300,2.3917,-1.3302,3.7219,0.0045,-47.00,5.7500,30,eod
SBUX,Short,2022-01-25T15:00:00+00:00,2022-01-25T15:25:00+00:00,95.3300,96.4100,-3.5534,-1.9433,-1.6101,0.0043,-175.00,0.4167,30,reversal
FCX,Long,2022-01-25T15:00:00+00:00,2022-01-25T20:45:00+00:00,38.4500,39.6000,-0.1675,-1.9433,1.7758,0.0124,435.00,5.7500,30,eod
NKE,Short,2022-01-25T15:15:00+00:00,2022-01-25T20:45:00+00:00,144.8400,145.5800,2.2864,-1.0811,3.3675,0.0044,-115.00,5.5000,45,eod
DE,Long,2022-01-26T15:00:00+00:00,2022-01-26T18:00:00+00:00,379.5000,373.6900,3.1118,0.9507,2.1611,0.0079,44.00,3.0000,30,reversal
DE,Short,2022-01-26T15:20:00+00:00,2022-01-26T18:00:00+00:00,379.9100,373.6900,2.6963,-0.3720,3.0683,0.0096,-44.00,2.6667,50,reversal
CRM,Short,2022-01-26T15:00:00+00:00,2022-01-26T20:25:00+00:00,218.4800,211.9600,-1.0758,0.9507,-2.0265,0.0088,-76.00,5.4167,30,reversal
T,Long,2022-01-26T16:20:00+00:00,2022-01-26T20:45:00+00:00,19.3900,18.3200,-3.0717,0.2253,-3.2970,0.0102,869.00,4.4167,110,eod
LOW,Short,2022-01-27T15:00:00+00:00,2022-01-27T18:30:00+00:00,230.1000,224.7400,-1.7602,1.0763,-2.8364,0.0046,-72.00,3.5000,30,reversal
LOW,Long,2022-01-27T15:05:00+00:00,2022-01-27T18:30:00+00:00,229.8000,224.7400,-2.0841,1.2026,-3.2867,0.0045,72.00,3.4167,35,reversal
CRM,Long,2022-01-27T15:00:00+00:00,2022-01-27T20:45:00+00:00,222.4300,213.2200,3.6496,1.0763,2.5734,0.0108,75.00,5.7500,30,eod
CRM,Short,2022-01-27T15:25:00+00:00,2022-01-27T20:45:00+00:00,218.8300,213.2200,2.8249,-0.3646,3.1896,0.0081,-75.00,5.3333,55,eod
TXN,Short,2022-01-28T15:00:00+00:00,2022-01-28T15:45:00+00:00,169.4800,173.0900,-3.4402,-0.9166,-2.5236,0.0051,-98.00,0.7500,30,reversal
T,Long,2022-01-28T15:00:00+00:00,2022-01-28T15:55:00+00:00,18.5200,18.4200,2.0278,-0.9166,2.9444,0.0101,898.00,0.9167,30,reversal
CAT,Long,2022-01-28T15:50:00+00:00,2022-01-28T20:45:00+00:00,200.1300,200.0600,-1.5518,1.6855,-3.2373,0.0083,82.00,4.9167,80,eod
AVGO,Long,2022-01-31T15:00:00+00:00,2022-01-31T18:30:00+00:00,57.2200,57.5300,2.7034,1.4217,1.2817,0.0068,287.00,3.5000,30,reversal
PFE,Short,2022-01-31T15:00:00+00:00,2022-01-31T20:45:00+00:00,53.0500,52.7300,-1.5483,1.4217,-2.9700,0.0070,-310.00,5.7500,30,eod
PFE,Long,2022-01-31T15:05:00+00:00,2022-01-31T20:45:00+00:00,53.0800,52.7300,-1.4849,1.9838,-3.4687,0.0069,310.00,5.6667,35,eod
XOM,Short,2022-02-01T15:00:00+00:00,2022-02-01T20:45:00+00:00,78.7900,80.6700,3.6686,-1.5309,5.1995,0.0082,-208.00,5.7500,30,eod
SLB,Long,2022-02-01T15:00:00+00:00,2022-02-01T20:45:00+00:00,39.1600,39.6100,1.3414,-1.5309,2.8723,0.0094,420.00,5.7500,30,eod
HD,Long,2022-02-01T15:05:00+00:00,2022-02-01T20:45:00+00:00,363.4800,368.7700,-4.4653,-1.3239,-3.1413,0.0041,45.00,5.6667,35,eod
LOW,Short,2022-02-01T15:00:00+00:00,2022-02-01T20:45:00+00:00,234.3300,238.9600,-4.0311,-1.5309,-2.5001,0.0053,-70.00,5.7500,30,eod
GOOGL,Long,2022-02-02T15:50:00+00:00,2022-02-02T17:05:00+00:00,146.2900,148.9800,-4.2432,-0.8694,-3.3737,0.0053,112.00,1.2500,80,reversal
QCOM,Long,2022-02-02T15:00:00+00:00,2022-02-02T20:45:00+00:00,183.7500,188.1900,1.9453,0.0971,1.8482,0.0088,88.00,5.7500,30,eod
SBUX,Short,2022-02-02T15:00:00+00:00,2022-02-02T20:45:00+00:00,98.3400,97.7600,4.4766,0.0971,4.3795,0.0059,-166.00,5.7500,30,eod
PYPL,Short,2022-02-02T15:00:00+00:00,2022-02-02T20:45:00+00:00,132.2000,132.9300,-2.9022,0.0971,-2.9993,0.0111,-123.00,5.7500,30,eod
META,Long,2022-02-03T15:00:00+00:00,2022-02-03T17:50:00+00:00,244.0400,238.7900,2.3694,0.1331,2.2363,0.0071,67.00,2.8333,30,reversal
QCOM,Short,2022-02-03T15:00:00+00:00,2022-02-03T20:45:00+00:00,182.1300,180.4500,-2.3274,0.1331,-2.4605,0.0098,-90.00,5.7500,30,eod
UNH,Long,2022-02-03T15:20:00+00:00,2022-02-03T20:45:00+00:00,485.5200,488.8000,-2.4023,0.9122,-3.3145,0.0075,34.00,5.4167,50,eod
HD,Long,2022-02-04T15:00:00+00:00,2022-02-04T20:45:00+00:00,357.0900,360.4700,-2.5038,1.5477,-4.0515,0.0050,46.00,5.7500,30,eod
SBUX,Short,2022-02-04T15:00:00+00:00,2022-02-04T20:45:00+00:00,94.6900,95.1800,-0.8702,1.5477,-2.4179,0.0070,-174.00,5.7500,30,eod
COIN,Long,2022-02-04T15:10:00+00:00,2022-02-04T20:45:00+00:00,188.4100,194.9200,2.7485,1.6425,1.1060,0.0225,87.00,5.5833,40,eod
TXN,Short,2022-02-07T15:00:00+00:00,2022-02-07T16:55:00+00:00,170.2300,170.2400,-1.7869,0.7381,-2.5250,0.0047,-97.00,1.9167,30,reversal
TXN,Long,2022-02-07T15:15:00+00:00,2022-02-07T16:55:00+00:00,169.8300,170.2400,-2.8430,0.1906,-3.0336,0.0038,98.00,1.6667,45,reversal
CVX,Long,2022-02-07T15:00:00+00:00,2022-02-07T20:45:00+00:00,136.9600,138.6500,2.0967,0.7381,1.3587,0.0066,121.00,5.7500,30,eod
CVX,Short,2022-02-07T16:20:00+00:00,2022-02-07T20:45:00+00:00,138.7900,138.6500,2.8089,-0.2464,3.0553,0.0098,-120.00,4.4167,110,eod
DE,Short,2022-02-08T15:00:00+00:00,2022-02-08T15:35:00+00:00,376.1200,383.6800,-2.4279,-0.3437,-2.0842,0.0091,-44.00,0.5833,30,reversal
LOW,Long,2022-02-08T15:00:00+00:00,2022-02-08T16:10:00+00:00,228.2000,231.3000,1.1624,-0.3437,1.5061,0.0067,73.00,1.1667,30,reversal
PFE,Long,2022-02-08T15:50:00+00:00,2022-02-08T20:45:00+00:00,50.0800,51.5700,-2.0013,1.3440,-3.3452,0.0089,333.00,4.9167,80,eod
MSFT,Short,2022-02-09T15:30:00+00:00,2022-02-09T20:45:00+00:00,308.5900,310.6500,-0.8185,0.2659,-1.0844,0.0050,-54.00,5.2500,60,eod
FCX,Short,2022-02-09T15:20:00+00:00,2022-02-09T20:45:00+00:00,42.7900,43.7200,2.7157,-0.3794,3.0951,0.0114,-394.00,5.4167,50,eod
DIS,Long,2022-02-09T15:00:00+00:00,2022-02-09T20:45:00+00:00,145.1900,146.9700,1.6926,0.0090,1.6836,0.0073,116.00,5.7500,30,eod
NKE,Long,2022-02-10T15:00:00+00:00,2022-02-10T15:30:00+00:00,146.8100,146.2600,3.6599,1.7482,1.9117,0.0045,114.00,0.5000,30,reversal
XOM,Long,2022-02-10T15:35:00+00:00,2022-02-10T20:45:00+00:00,79.1400,77.8800,-0.2767,2.7329,-3.0096,0.0087,211.00,5.1667,65,eod
CVX,Short,2022-02-10T15:00:00+00:00,2022-02-10T20:45:00+00:00,138.0500,135.5800,-0.2901,1.7482,-2.0383,0.0075,-121.00,5.7500,30,eod
ADBE,Short,2022-02-11T15:00:00+00:00,2022-02-11T18:35:00+00:00,492.4700,480.6600,-1.6974,-0.4323,-1.2651,0.0070,-33.00,3.5833,30,reversal
PFE,Long,2022-02-11T15:00:00+00:00,2022-02-11T20:45:00+00:00,50.9800,50.7300,1.7798,-0.4323,2.2121,0.0061,327.00,5.7500,30,eod
PFE,Short,2022-02-11T15:10:00+00:00,2022-02-11T20:45:00+00:00,51.0200,50.7300,2.1633,-1.0719,3.2353,0.0054,-327.00,5.5833,40,eod
AMZN,Long,2022-02-14T15:00:00+00:00,2022-02-14T20:45:00+00:00,153.5000,155.5100,1.1163,-0.0534,1.1697,0.0087,109.00,5.7500,30,eod
PFE,Short,2022-02-14T15:00:00+00:00,2022-02-14T20:45:00+00:00,49.3700,49.7900,-2.3715,-0.0534,-2.3182,0.0064,-341.00,5.7500,30,eod
PFE,Long,2022-02-14T15:05:00+00:00,2022-02-14T20:45:00+00:00,49.1200,49.7900,-3.0648,0.1778,-3.2427,0.0066,343.00,5.6667,35,eod
